index	genome	identifier	file	clip	scale	sum_stat	description
5767	1	ENCFF724BKJ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERE/summary/ENCFF724BKJ.w5	32	2	mean	CHIP:MXI1:B10.H-2aH-4bp/Wts CH12.LX
5768	1	ENCFF174LRE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERF/summary/ENCFF174LRE.w5	32	2	mean	CHIP:CHD2:B10.H-2aH-4bp/Wts CH12.LX
5769	1	ENCFF216JRQ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERG/summary/ENCFF216JRQ.w5	32	2	mean	CHIP:SMC3:B10.H-2aH-4bp/Wts CH12.LX
5770	1	ENCFF630JDA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERH/summary/ENCFF630JDA.w5	32	2	mean	CHIP:POLR2AphosphoS2:B10.H-2aH-4bp/Wts CH12.LX
5771	1	ENCFF140YUU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERI/summary/ENCFF140YUU.w5	32	2	mean	CHIP:EP300:B10.H-2aH-4bp/Wts CH12.LX
5772	1	ENCFF495UJH	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERJ/summary/ENCFF495UJH.w5	32	2	mean	CHIP:USF2:B10.H-2aH-4bp/Wts CH12.LX
5773	1	ENCFF388SYO	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERK/summary/ENCFF388SYO.w5	32	2	mean	CHIP:RAD21:B10.H-2aH-4bp/Wts CH12.LX
5774	1	ENCFF291HYO	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERL/summary/ENCFF291HYO.w5	32	2	mean	CHIP:MAX:B10.H-2aH-4bp/Wts CH12.LX
5775	1	ENCFF025UEN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERM/summary/ENCFF025UEN.w5	32	2	mean	CHIP:CTCF:B10.H-2aH-4bp/Wts CH12.LX
5776	1	ENCFF562UOS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERN/summary/ENCFF562UOS.w5	32	2	mean	CHIP:MYC:B10.H-2aH-4bp/Wts CH12.LX
5777	1	ENCFF944MUS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERO/summary/ENCFF944MUS.w5	32	2	mean	CHIP:JUN:B10.H-2aH-4bp/Wts CH12.LX
5778	1	ENCFF111ZPI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERP/summary/ENCFF111ZPI.w5	32	2	mean	CHIP:TBP:B10.H-2aH-4bp/Wts CH12.LX
5779	1	ENCFF847BNC	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERQ/summary/ENCFF847BNC.w5	32	2	mean	CHIP:POLR2A:B10.H-2aH-4bp/Wts CH12.LX
5780	1	ENCFF544VSI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERR/summary/ENCFF544VSI.w5	32	2	mean	CHIP:JUND:B10.H-2aH-4bp/Wts CH12.LX
5781	1	ENCFF162FEM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERU/summary/ENCFF162FEM.w5	32	2	mean	CHIP:E2F4:B10.H-2aH-4bp/Wts CH12.LX
5782	1	ENCFF643WMY	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERV/summary/ENCFF643WMY.w5	32	2	mean	CHIP:ZNF384:129 ES-E14
5783	1	ENCFF550KLM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERW/summary/ENCFF550KLM.w5	32	2	mean	CHIP:ZC3H11A:129 ES-E14
5784	1	ENCFF122FYP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ERX/summary/ENCFF122FYP.w5	32	2	mean	CHIP:HCFC1:129 ES-E14
5785	1	ENCFF807HIG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESD/summary/ENCFF807HIG.w5	32	2	mean	CHIP:ZNF384:DBA/2 MEL cell line
5786	1	ENCFF689AFL	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESE/summary/ENCFF689AFL.w5	32	2	mean	CHIP:ZMIZ1:DBA/2 MEL cell line
5787	1	ENCFF417EAD	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESF/summary/ENCFF417EAD.w5	32	2	mean	CHIP:ZC3H11A:DBA/2 MEL cell line
5788	1	ENCFF707FPY	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESG/summary/ENCFF707FPY.w5	32	2	mean	CHIP:HCFC1:DBA/2 MEL cell line
5789	1	ENCFF252OTG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESH/summary/ENCFF252OTG.w5	32	2	mean	CHIP:BHLHE40:DBA/2 MEL cell line
5790	1	ENCFF525ZGM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESI/summary/ENCFF525ZGM.w5	32	2	mean	CHIP:RCOR1:DBA/2 MEL cell line
5791	1	ENCFF790OHZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESJ/summary/ENCFF790OHZ.w5	32	2	mean	CHIP:UBTF:DBA/2 MEL cell line
5792	1	ENCFF104SUM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESK/summary/ENCFF104SUM.w5	32	2	mean	CHIP:GABPA:DBA/2 MEL cell line
5793	1	ENCFF591TEI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESL/summary/ENCFF591TEI.w5	32	2	mean	CHIP:MAZ:DBA/2 MEL cell line
5794	1	ENCFF013LGH	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESM/summary/ENCFF013LGH.w5	32	2	mean	CHIP:KAT2A:DBA/2 MEL cell line
5795	1	ENCFF498FCD	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESN/summary/ENCFF498FCD.w5	32	2	mean	CHIP:CHD1:DBA/2 MEL cell line
5796	1	ENCFF585YOH	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESX/summary/ENCFF585YOH.w5	32	2	mean	CHIP:ZKSCAN1:DBA/2 MEL cell line
5797	1	ENCFF369XQN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ESY/summary/ENCFF369XQN.w5	32	2	mean	CHIP:MAFK:DBA/2 MEL cell line treated with 2% dimethyl sulfoxide for 5 days
5798	1	ENCFF283VEC	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETA/summary/ENCFF283VEC.w5	32	2	mean	CHIP:GATA1:DBA/2 MEL cell line treated with 2% dimethyl sulfoxide for 5 days
5799	1	ENCFF760BIB	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETB/summary/ENCFF760BIB.w5	32	2	mean	CHIP:ETS1:DBA/2 MEL cell line
5800	1	ENCFF297ZST	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETC/summary/ENCFF297ZST.w5	32	2	mean	CHIP:SIN3A:DBA/2 MEL cell line
5801	1	ENCFF056UBA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETE/summary/ENCFF056UBA.w5	32	2	mean	CHIP:CTCF:DBA/2 MEL cell line treated with 2% dimethyl sulfoxide for 5 days
5802	1	ENCFF141IPU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETF/summary/ENCFF141IPU.w5	32	2	mean	CHIP:USF2:DBA/2 MEL cell line
5803	1	ENCFF128VVT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETG/summary/ENCFF128VVT.w5	32	2	mean	CHIP:POLR2A:DBA/2 MEL cell line treated with 2% dimethyl sulfoxide for 5 days
5804	1	ENCFF516ABO	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETK/summary/ENCFF516ABO.w5	32	2	mean	CHIP:MAFK:DBA/2 MEL cell line
5805	1	ENCFF034BBD	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETL/summary/ENCFF034BBD.w5	32	2	mean	CHIP:SMC3:DBA/2 MEL cell line
5806	1	ENCFF587NFU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETM/summary/ENCFF587NFU.w5	32	2	mean	CHIP:POLR2AphosphoS2:DBA/2 MEL cell line
5807	1	ENCFF780AWC	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETN/summary/ENCFF780AWC.w5	32	2	mean	CHIP:MXI1:DBA/2 MEL cell line
5808	1	ENCFF623ITO	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETO/summary/ENCFF623ITO.w5	32	2	mean	CHIP:CHD2:DBA/2 MEL cell line
5809	1	ENCFF266YOT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETP/summary/ENCFF266YOT.w5	32	2	mean	CHIP:EP300:DBA/2 MEL cell line
5810	1	ENCFF515BPN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETQ/summary/ENCFF515BPN.w5	32	2	mean	CHIP:CTCF:DBA/2 MEL cell line
5811	1	ENCFF428NKW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETR/summary/ENCFF428NKW.w5	32	2	mean	CHIP:MYB:DBA/2 MEL cell line
5812	1	ENCFF198FKD	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETS/summary/ENCFF198FKD.w5	32	2	mean	CHIP:RAD21:DBA/2 MEL cell line
5813	1	ENCFF527GUY	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETT/summary/ENCFF527GUY.w5	32	2	mean	CHIP:RAD21:DBA/2 MEL cell line treated with 2% dimethyl sulfoxide for 5 days
5814	1	ENCFF060EGQ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETU/summary/ENCFF060EGQ.w5	32	2	mean	CHIP:NELFE:DBA/2 MEL cell line
5815	1	ENCFF325EHX	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETV/summary/ENCFF325EHX.w5	32	2	mean	CHIP:EP300:DBA/2 MEL cell line
5816	1	ENCFF465SVV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETW/summary/ENCFF465SVV.w5	32	2	mean	CHIP:USF2:DBA/2 MEL cell line
5817	1	ENCFF368ANL	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETX/summary/ENCFF368ANL.w5	32	2	mean	CHIP:MAX:DBA/2 MEL cell line
5818	1	ENCFF240ORP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETY/summary/ENCFF240ORP.w5	32	2	mean	CHIP:E2F4:DBA/2 MEL cell line
5819	1	ENCFF673UJE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000ETZ/summary/ENCFF673UJE.w5	32	2	mean	CHIP:JUND:DBA/2 MEL cell line
5820	1	ENCFF998KIS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000EUA/summary/ENCFF998KIS.w5	32	2	mean	CHIP:MYC:DBA/2 MEL cell line
5821	1	ENCFF026AMD	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000EUB/summary/ENCFF026AMD.w5	32	2	mean	CHIP:TBP:DBA/2 MEL cell line
5822	1	ENCFF906BFI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000EUC/summary/ENCFF906BFI.w5	32	2	mean	CHIP:POLR2A:DBA/2 MEL cell line
5823	1	ENCFF160HQN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR000EUG/summary/ENCFF160HQN.w5	32	2	mean	CHIP:GATA1:DBA/2 MEL cell line
5824	1	ENCFF661SPC	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR002ZAG/summary/ENCFF661SPC.w5	32	2	mean	CHIP:CTCF:C57BL/6 intestine postnatal (0 days)
5825	1	ENCFF409BJZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR007XTC/summary/ENCFF409BJZ.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 heart embryo (14.5 days)
5826	1	ENCFF672JMP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR008WOQ/summary/ENCFF672JMP.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 embryonic facial prominence embryo (13.5 days)
5827	1	ENCFF774BPM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR014MXQ/summary/ENCFF774BPM.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 hindbrain embryo (12.5 days)
5828	1	ENCFF212XYE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR014TEJ/summary/ENCFF212XYE.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 forebrain embryo (16.5 days)
5829	1	ENCFF396TSB	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR014YAY/summary/ENCFF396TSB.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 intestine embryo (14.5 days)
5830	1	ENCFF538TEQ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR021ALF/summary/ENCFF538TEQ.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 limb embryo (14.5 days)
5831	1	ENCFF577WZP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR022DED/summary/ENCFF577WZP.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 limb embryo (13.5 days)
5832	1	ENCFF469CPH	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR022KDE/summary/ENCFF469CPH.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 forebrain embryo (15.5 days)
5833	1	ENCFF280VOA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR023VJO/summary/ENCFF280VOA.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 stomach embryo (14.5 days)
5834	1	ENCFF210YRR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR025AOC/summary/ENCFF210YRR.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 lung postnatal (0 days)
5835	1	ENCFF786GEI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR027DMG/summary/ENCFF786GEI.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 embryonic facial prominence embryo (11.5 days)
5836	1	ENCFF379BOF	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR028VCU/summary/ENCFF379BOF.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 midbrain postnatal (0 days)
5837	1	ENCFF367TZB	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR028ZHS/summary/ENCFF367TZB.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 limb embryo (15.5 days)
5838	1	ENCFF043LTY	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR032JUI/summary/ENCFF043LTY.w5	32	2	mean	CHIP:H3K4me1:129 E14TG2a.4
5839	1	ENCFF507ODK	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR033OWC/summary/ENCFF507ODK.w5	32	2	mean	CHIP:ELF1:DBA/2 MEL cell line
5840	1	ENCFF348ZCL	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR036YKL/summary/ENCFF348ZCL.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 kidney embryo (15.5 days)
5841	1	ENCFF813MON	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR037HCS/summary/ENCFF813MON.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 liver embryo (13.5 days)
5842	1	ENCFF044DZV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR037HLB/summary/ENCFF044DZV.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 midbrain embryo (14.5 days)
5843	1	ENCFF101ASP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR041KEJ/summary/ENCFF101ASP.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 forebrain embryo (13.5 days)
5844	1	ENCFF186QKQ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR041SMK/summary/ENCFF186QKQ.w5	32	2	mean	CHIP:CTCF:C57BL/6 liver postnatal (0 days)
5845	1	ENCFF030BTL	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR044SNE/summary/ENCFF030BTL.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 neural tube embryo (15.5 days)
5846	1	ENCFF849CQA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR044SUW/summary/ENCFF849CQA.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 forebrain embryo (13.5 days)
5847	1	ENCFF419CPS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR045NOD/summary/ENCFF419CPS.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 liver embryo (13.5 days)
5848	1	ENCFF574LGA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR046SWI/summary/ENCFF574LGA.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 hindbrain embryo (16.5 days)
5849	1	ENCFF563JNZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR048IZJ/summary/ENCFF563JNZ.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 stomach postnatal (0 days)
5850	1	ENCFF887SQZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR051CUH/summary/ENCFF887SQZ.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 intestine embryo (15.5 days)
5851	1	ENCFF774GGS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR052CDF/summary/ENCFF774GGS.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 heart embryo (14.5 days)
5852	1	ENCFF774AQE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR054JHZ/summary/ENCFF774AQE.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 hindbrain embryo (14.5 days)
5853	1	ENCFF394ABQ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR057BKH/summary/ENCFF394ABQ.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 embryonic facial prominence embryo (13.5 days)
5854	1	ENCFF298GLI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR057SHA/summary/ENCFF298GLI.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 kidney embryo (14.5 days)
5855	1	ENCFF274AWM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR058DOA/summary/ENCFF274AWM.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 liver embryo (11.5 days)
5856	1	ENCFF312WJP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR059LYY/summary/ENCFF312WJP.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 embryonic facial prominence embryo (14.5 days)
5857	1	ENCFF012GHA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR059MBO/summary/ENCFF012GHA.w5	32	2	mean	CHIP:H3K27me3:129 E14TG2a.4
5858	1	ENCFF944UBT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR061DPP/summary/ENCFF944UBT.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 embryonic facial prominence embryo (15.5 days)
5859	1	ENCFF518FTX	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR064DGY/summary/ENCFF518FTX.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 stomach embryo (14.5 days)
5860	1	ENCFF999AED	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR065CJC/summary/ENCFF999AED.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 neural tube embryo (12.5 days)
5861	1	ENCFF887HCS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR065LAB/summary/ENCFF887HCS.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 midbrain postnatal (0 days)
5862	1	ENCFF985XJA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR066LZB/summary/ENCFF985XJA.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 forebrain embryo (11.5 days)
5863	1	ENCFF652HPR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR066WUD/summary/ENCFF652HPR.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 midbrain embryo (13.5 days)
5864	1	ENCFF121XJR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR066XFL/summary/ENCFF121XJR.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 hindbrain embryo (15.5 days)
5865	1	ENCFF371WPS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR066XXZ/summary/ENCFF371WPS.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 hindbrain embryo (14.5 days)
5866	1	ENCFF537ZRP	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR067FKP/summary/ENCFF537ZRP.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 midbrain embryo (14.5 days)
5867	1	ENCFF880WPO	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR067ZDE/summary/ENCFF880WPO.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 forebrain embryo (11.5 days)
5868	1	ENCFF565CYY	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR068XYW/summary/ENCFF565CYY.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 midbrain embryo (16.5 days)
5869	1	ENCFF606CKV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR069TDC/summary/ENCFF606CKV.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 forebrain postnatal (0 days)
5870	1	ENCFF045OSV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR069XHI/summary/ENCFF045OSV.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 heart embryo (13.5 days)
5871	1	ENCFF183CXT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR070MOK/summary/ENCFF183CXT.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 forebrain postnatal (0 days)
5872	1	ENCFF921YZN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR071SQK/summary/ENCFF921YZN.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 heart embryo (15.5 days)
5873	1	ENCFF518VSR	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR075SNV/summary/ENCFF518VSR.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 liver embryo (14.5 days)
5874	1	ENCFF170JVA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR076FAM/summary/ENCFF170JVA.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 embryonic facial prominence embryo (11.5 days)
5875	1	ENCFF592XTS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR076MXH/summary/ENCFF592XTS.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 stomach embryo (14.5 days)
5876	1	ENCFF730VFB	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR080GQM/summary/ENCFF730VFB.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 heart embryo (14.5 days)
5877	1	ENCFF731BDW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR085EYQ/summary/ENCFF731BDW.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 limb embryo (11.5 days)
5878	1	ENCFF654YXS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR087JEN/summary/ENCFF654YXS.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 forebrain embryo (13.5 days)
5879	1	ENCFF290BIA	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR087PLZ/summary/ENCFF290BIA.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 neural tube embryo (13.5 days)
5880	1	ENCFF230FQZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR088UKA/summary/ENCFF230FQZ.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 midbrain embryo (11.5 days)
5881	1	ENCFF633MDI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR091WNX/summary/ENCFF633MDI.w5	32	2	mean	CHIP:H3K4me1:C57BL/6 embryonic facial prominence embryo (15.5 days)
5882	1	ENCFF229GJB	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR093BYV/summary/ENCFF229GJB.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 neural tube embryo (14.5 days)
5883	1	ENCFF114FKU	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR093DWU/summary/ENCFF114FKU.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 forebrain postnatal (0 days)
5884	1	ENCFF846FSQ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR094QZC/summary/ENCFF846FSQ.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 neural tube embryo (12.5 days)
5885	1	ENCFF835DLZ	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR094TTT/summary/ENCFF835DLZ.w5	32	2	mean	CHIP:H3K27ac:C57BL/6 forebrain postnatal (0 days)
5886	1	ENCFF947IGN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR095FDG/summary/ENCFF947IGN.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 liver embryo (16.5 days)
5887	1	ENCFF069MRV	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR098AHF/summary/ENCFF069MRV.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 limb embryo (15.5 days)
5888	1	ENCFF637INN	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR098USP/summary/ENCFF637INN.w5	32	2	mean	CHIP:H3K9me3:C57BL/6 heart embryo (13.5 days)
5889	1	ENCFF223PHS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR099BYW/summary/ENCFF223PHS.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 neural tube embryo (14.5 days)
5890	1	ENCFF854ASW	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR100DLL/summary/ENCFF854ASW.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 intestine embryo (16.5 days)
5891	1	ENCFF612RDE	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR104PWP/summary/ENCFF612RDE.w5	32	2	mean	CHIP:H3K27me3:C57BL/6 midbrain embryo (12.5 days)
5892	1	ENCFF685EPG	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR104QEN/summary/ENCFF685EPG.w5	32	2	mean	CHIP:CTCF:C57BL/6 stomach postnatal (0 days)
5893	1	ENCFF499LGL	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR105OGF/summary/ENCFF499LGL.w5	32	2	mean	CHIP:H3K9ac:C57BL/6 embryonic facial prominence embryo (12.5 days)
5894	1	ENCFF508WCS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR106QSU/summary/ENCFF508WCS.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 embryonic facial prominence embryo (12.5 days)
5895	1	ENCFF032KOM	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR107SLP/summary/ENCFF032KOM.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 neural tube embryo (13.5 days)
5896	1	ENCFF118BRC	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR108TWE/summary/ENCFF118BRC.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 lung embryo (14.5 days)
5897	1	ENCFF899RFO	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR110MSZ/summary/ENCFF899RFO.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 liver embryo (12.5 days)
5898	1	ENCFF959NHK	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR110TIW/summary/ENCFF959NHK.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 hindbrain embryo (16.5 days)
5899	1	ENCFF061QXI	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR115FTP/summary/ENCFF061QXI.w5	32	2	mean	CHIP:H3K4me2:C57BL/6 limb embryo (11.5 days)
5900	1	ENCFF808VAT	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR119YTR/summary/ENCFF808VAT.w5	32	2	mean	CHIP:H3K4me3:C57BL/6 heart embryo (16.5 days)
5901	1	ENCFF069GVS	/home/drk/tillage/datasets/mouse/chip/encode/ENCSR121BWA/summary/ENCFF069GVS.w5	32	2	mean	CHIP:H3K36me3:C57BL/6 kidney embryo (16.5 days)
